"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-15","3.80",,"0.06","0.0","0.0","44","48","37","  280","  150","8.9","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-16","8.05",,"0.22","0.0","0.0","40","46","36","  150","  140","17.0","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-17","15.88",,"0.03","0.0","0.0","46","49","40","  200","  220","23.9","36.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-18","10.96",,"0.07","0.0","0.0","42","43","39","  210","  200","21.0","32.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-19","14.99",,"0.27","0.0","0.0","40","48","36","  120","  120","40.0","57.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-20","10.51",,"0.10","0.0","0.0","47","55","42","  120","  120","25.1","36.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-21","5.59",,"0.01","0.0","0.0","46","50","41","   60","   60","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-22","12.97",,"0.32","0.0","0.0","48","59","43","  210","  180","25.9","38.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-23","8.50",,"0.00","0.0","0.0","47","50","41","  200","  210","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-24","7.38",,"0.26","0.0","0.0","44","46","42","   60","   50","13.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-25","4.70",,"0.49","0.0","0.0","45","48","43","   10","   20","12.1","13.0","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-26","4.70",,"0.00","0.0","0.0","44","45","41","   20","   20","12.1","14.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-27","3.13",,"0.05","0.0","0.0","43","45","37","  230","  290","8.9","15.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-28","3.36",,"0.00","0.0","0.0","38","43","32","   20","   30","10.1","15.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-29","4.92",,"0.00","0.0","0.0","37","43","34","  150","  160","10.1","14.1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-11-30","4.47",,"0.00","0.0","0.0","38","44","34","  140","  150","10.1","13.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-01","5.37",,"0.00","0.0","0.0","40","48","33","   40","   30","13.0","17.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-02","3.80"," 1008","0.00","0.0","0.0","37","56","30","   20","   70","8.9","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-03","4.70"," 0631","0.00","0.0","0.0","36","43","28","   40","   30","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-04","3.80"," 2012","0.00","0.0","0.0","32","38","29","  150","  150","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-05","4.25"," 1846","0.00","0.0","0.0","37","51","30","  120","  130","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-06","4.92"," 1838","0.00","0.0","0.0","44","49","37","  150","  160","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-07","12.75"," 1530","0.55","0.0","0.0","48","51","44","  210","  200","25.1","36.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-08","8.50"," 0222","0.04","0.0","0.0","45","47","42","  200","  190","19.9","29.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-09","5.59"," 1434","0.00","0.0","0.0","44","48","36","   30","  340","12.1","15.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-10","5.59"," 1815","0.00","0.0","0.0","38","44","32","   20","   20","14.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-11","4.03"," 2002","0.00","0.0","0.0","40","52","36","   90","   70","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-12","5.82"," 0628","0.03","0.0","0.0","43","46","36","  110","  120","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-13","9.62"," 1720","0.52","0.0","0.0","43","46","41","  120","  130","21.0","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-14","17.00"," 1152","0.12","0.0","0.0","46","50","39","  190","  190","36.0","47.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-15","10.07"," 0108","0.00","0.0","0.0","42","47","39","  200","  200","21.9","29.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-16","7.16"," 1057","0.23","0.0","0.0","43","49","39","  120","  120","15.0","19.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-17","9.84"," 1117","0.88","0.0","0.0","44","56","42","  180","   70","16.1","25.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-18","14.09"," 0511","0.33","0.0","0.0","50","55","46","  210","  220","35.1","55.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-19","4.47"," 0850","0.21","0.0","0.0","49","55","44","  170","   90","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-20","5.82"," 1207","0.00","0.0","0.0","51","59","45","  240","  270","15.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-21","8.95"," 1435","0.31","0.0","0.0","50","58","44","  230","  250","21.9","29.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-22","10.51"," 2322","0.30","0.0","0.0","46","53","43","  190","  170","18.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-23","10.51"," 1936","0.08","0.0","0.0","49","55","45","  120","  110","25.9","38.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-24","11.18"," 1309","0.03","0.0","0.0","50","51","40","  220","  240","19.9","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-25","10.29"," 2135","0.86","0.0","0.0","43","45","38","  120","   80","18.1","30.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-26","14.99"," 0809","0.16","0.0","0.0","45","51","43","  210","  220","31.1","49.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-27","7.61"," 1335","0.55","0.0","0.0","45","48","43","  220","  220","19.9","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-28","14.99"," 1426","0.18","0.0","0.0","47","50","45","  220","  220","23.0","35.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-29","7.83"," 1417","0.11","0.0","0.0","45","47","39","  230","  240","18.1","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-30","10.51"," 1211","0.00","0.0","0.0","42","45","39","  200","  190","18.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2024-12-31","5.37"," 1730","0.00","0.0","0.0","41","45","35","  100","  100","10.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-01","4.47"," 0601","0.04","0.0","0.0","41","44","37","  120","  120","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-02","6.49"," 0838","0.05","0.0","0.0","42","45","38","  110","   90","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-03","8.50"," 1502","0.48","0.0","0.0","43","46","39","   60","  130","16.1","27.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-04","7.16"," 1627","0.24","0.0","0.0","43","47","38","  160","  170","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-05","7.61"," 0650","0.00","0.0","0.0","46","49","44","  230","  210","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-06","7.38"," 0408","0.00","0.0","0.0","45","46","41","   10","  360","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-07","4.70"," 1529","0.01","0.0","0.0","41","44","38","  170","  160","12.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-08","5.82"," 1833","0.04","0.0","0.0","44","50","41","  360","  360","13.0","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-09","4.70"," 2127","0.00","0.0","0.0","44","52","38","  130","   70","13.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-10","7.61"," 0522","0.14",,,"45","48","42","  200","  200","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-11","4.92"," 0908","0.00","0.0",,"43","46","36","  150","  160","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-12","4.25"," 2139","0.01",,,"40","43","35","   50","   30","12.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-13","3.58"," 0704","0.00","0.0","0.0","38","41","32","  130","  150","8.9","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-14","4.47"," 1410","0.00","0.0","0.0","37","41","34","  120","   10","10.1","14.1",,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-15","3.80"," 2343","0.00","0.0","0.0","38","41","35","  140","  130","10.1","13.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-16","4.92"," 0706","0.03","0.0","0.0","37","43","33","  140","   60","14.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-17","4.70"," 1441","0.00","0.0","0.0","39","43","32","   20","  360","13.0","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-18","5.59"," 1919","0.00","0.0","0.0","35","43","27","   30","   20","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-19","7.16"," 1424","0.00","0.0","0.0","35","42","28","   30","   10","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-20","6.49"," 0148","0.00","0.0","0.0","37","43","28","  100","   60","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-21","3.58"," 0720","0.00","0.0","0.0","35","43","26","  140","  110","8.9","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-22","6.71"," 1351","0.00","0.0","0.0","35","44","27","   40","   20","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-23","4.70"," 1653","0.00","0.0","0.0","35","42","26","   20","   30","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-24","9.17"," 2348","0.00","0.0","0.0","40","43","32","   50","   40","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-25","12.30"," 1632","0.00","0.0","0.0","37","44","29","   20","   20","19.9","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-26","3.58"," 2028","0.00","0.0","0.0","35","44","26","   30","   20","10.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-27","6.26"," 1022","0.00","0.0","0.0","36","47","29","   20","   30","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-28","3.36"," 1032","0.00","0.0","0.0","36","47","26","   50","   10","8.9","12.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-29","3.36"," 1331","0.00","0.0","0.0","37","47","28","  220","  210","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-30","8.50"," 1629","0.17","0.0","0.0","38","43","32","  140","  150","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-01-31","11.63"," 2132","0.71","0.0","0.0","43","50","39","  210","  220","29.1","40.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-01","13.65",,"0.17","0.0","0.0","40","40","33","  200","  200","25.1","36.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-02","10.74",,"0.20","1.2","0.0","34","36","31","  190","  190","19.9","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-03","7.61",,"0.02","0.0","1.2","34","39","31","  150","   70","14.1","21.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-04","8.05",,"0.00","0.0","0.0","34","42","30","   20","   30","15.0","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-05","8.28",,"0.09","1.1","1.2","34","39","29","  190","  200","19.9","27.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-06","11.63",,"0.04","0.0","0.0","36","39","30","   30","   30","23.0","29.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-07","7.83",,"0.00","0.0","0.0","33","39","28","   20","   30","16.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-08","3.58",,"0.07","0.0","0.0","36","38","33","   60","  120","8.9","12.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-09","5.82",,"0.00","0.0","0.0","36","40","31","   30","   30","10.1","13.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-10","8.50",,"0.00","0.0","0.0","35","40","29","   20","  360","21.0","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-11","7.38",,"0.00","0.0","0.0","30","36","23","   10","   20","15.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-12","7.61",,"0.00","0.0","0.0","30","42","20","  100","   80","16.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-13","11.63",,"0.00","0.0","0.0","34","36","29","  120","  130","21.9","34.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-14","6.49",,"0.04","0.0","0.0","34","40","31","  200","  190","15.0","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-15","5.82",,"0.06","0.0","0.0","39","43","37","  100","  100","12.1","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-16","8.50",,"0.18","0.0","0.0","42","52","39","  220","  120","15.0","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-17","6.49",,"0.22","0.0","0.0","44","47","42","  240","  160","12.1","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-18","5.14",,"0.00","0.0","0.0","46","53","42","  120","  130","16.1","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-19","16.33",,"0.14","0.0","0.0","48","51","44","  210","  220","25.9","38.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-20","8.05",,"0.03","0.0","0.0","45","49","42","  200","  200","21.9","30.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-21","5.14",,"0.28","0.0","0.0","45","50","39","  140","  150","17.0","30.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-22","8.05",,"0.80","0.0","0.0","47","55","45","  220","  200","17.0","25.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-23","9.62",,"0.42","0.0","0.0","49","53","46","  220","  220","25.9","42.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-24","10.96",,"0.45","0.0","0.0","48","52","43","  160","  260","28.0","47.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-25","18.79",,"0.27","0.0","0.0","47","50","41","  180","  170","36.0","52.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-26","5.82",,"0.00","0.0","0.0","45","60","34","  120","  130","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-27","6.49",,"0.00","0.0","0.0","52","63","39","  140","  150","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-02-28","5.37",,"0.00","0.0","0.0","49","60","39","   40","   50","14.1","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-01","5.59",,"0.00","0.0","0.0","48","62","37","  210","  200","15.0","19.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-02","4.92",,"0.00","0.0","0.0","49","51","44","  360","  350","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-03","7.16",,"0.02","0.0","0.0","47","51","43","  200","  200","14.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-04","6.71",,"0.21","0.0","0.0","45","49","41","  210","  210","17.0","25.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-05","8.28",,"0.00","0.0","0.0","45","53","38","  200","  190","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-06","5.37",,"0.00","0.0","0.0","44","52","38","   20","   10","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-07","8.05",,"0.00","0.0","0.0","43","51","36","  230","  230","17.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-08","7.61",,"0.03","0.0","0.0","47","55","42","  210","  210","18.1","25.1","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-09","11.41",,"0.40","0.0","0.0","50","54","38","  210","  210","23.9","33.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-10","5.59",,"0.02","0.0","0.0","41","45","38","  160","  130","10.1","15.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-11","5.59",,"0.00","0.0","0.0","43","51","38","  140","  130","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-12","7.16",,"0.38","0.0","0.0","45","51","41","  160","  130","16.1","21.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-13","11.63",,"0.35","0.0","0.0","43","48","35","  210","  250","23.9","33.1","    1",,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-14","6.26",,"0.02","0.0","0.0","40","49","34","  170","   70","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-15","13.87",,"0.82","0.0","0.0","44","48","39","  200","  210","28.0","40.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-16","9.62",,"0.11","0.0","0.0","41","50","38","  200","  220","21.9","29.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-17","8.95",,"0.15","0.0","0.0","43","51","35","  210","  210","21.9","28.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-18","6.71",,"0.00","0.0","0.0","40","50","34","  190","  180","13.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-19","12.75",,"0.00","0.0","0.0","47","55","42","  210","  200","29.1","38.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-20","13.42",,"0.43","0.0","0.0","46","49","41","  200","  220","21.9","29.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-21","12.75",,"0.23","0.0","0.0","46","52","39","  210","  210","25.9","38.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-22","7.83",,"0.02","0.0","0.0","44","53","40","  210","  200","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-23","12.08",,"0.82","0.0","0.0","47","54","43","  190","  200","23.0","31.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-24","8.95",,"0.06","0.0","0.0","52","56","50","  200","  190","17.0","23.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-25","4.70",,"0.00","0.0","0.0","57","73","50","  350","  360","13.0","15.0","    1","    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-26","8.05",,"0.58","0.0","0.0","56","65","49","  250","  230","23.9","32.0","    1","    1","    1",,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-27","8.28",,"0.07","0.0","0.0","54","60","47","  210","  200","23.0","33.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-28","8.72",,"0.35","0.0","0.0","50","53","42","  220","  220","21.9","30.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-29","6.26",,"0.00","0.0","0.0","47","56","41","  230","  200","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-30","12.53",,"0.04","0.0","0.0","50","63","40","  120","  100","29.1","44.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-03-31","7.83",,"0.05","0.0","0.0","49","53","42","  280","  270","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-01","6.49",,"0.05","0.0","0.0","45","51","42","  200","  200","15.0","19.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-02","7.16",,"0.07","0.0","0.0","46","53","41","  270","  240","16.1","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-03","4.25",,"0.00","0.0","0.0","46","56","40","   20","   20","10.1","14.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-04","4.70",,"0.00","0.0","0.0","49","65","39","   30","  310","12.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-05","3.80",,"0.00","0.0","0.0","56","70","43","  220","  290","10.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-06","4.92",,"0.47","0.0","0.0","56","57","48","  250","  230","14.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-07","9.62",,"0.52","0.0","0.0","50","58","45","  240","  230","19.9","28.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-08","10.74",,"0.48","0.0","0.0","47","56","45","  180","  170","30.0","40.9","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-09","5.82",,"0.00","0.0","0.0","48","60","40","   60","  210","10.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-10","8.28",,"0.33","0.0","0.0","53","59","46","  230","  230","25.1","42.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-11","7.61",,"0.00","0.0","0.0","48","55","42","  200","  220","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-12","7.61",,"0.03","0.0","0.0","47","55","41","   60","   50","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-13","8.50",,"0.00","0.0","0.0","49","61","37","  350","  350","15.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-14","12.75",,"0.00","0.0","0.0","53","67","43","  350","  350","19.9","25.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-15","8.50",,"0.00","0.0","0.0","56","66","46","   20","  330","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-16","10.96",,"0.00","0.0","0.0","54","61","45","  360","  350","23.0","32.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-17","8.28",,"0.00","0.0","0.0","55","65","43","  340","  340","23.0","31.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-18","4.92",,"0.00","0.0","0.0","56","71","43","   40","   40","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-19","7.83",,"0.03","0.0","0.0","56","59","47","  230","  220","17.0","21.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-20","9.40",,"0.38","0.0","0.0","50","58","45","  210","  240","21.0","28.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-21","6.71",,"0.00","0.0","0.0","48","57","43","  220","  230","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-22","6.93",,"0.00","0.0","0.0","50","60","40","  340","  320","16.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-23","6.71",,"0.00","0.0","0.0","52","66","43","  350","   20","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-24","8.50",,"0.00","0.0","0.0","56","72","43","   30","   20","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-25","8.28",,"0.00","0.0","0.0","60","71","47","  340","   10","17.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-26","7.83",,"0.00","0.0","0.0","56","62","46","  220","  250","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-27","8.28",,"0.00","0.0","0.0","51","58","44","  160","  200","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-28","9.17",,"0.07","0.0","0.0","51","55","46","  190","  250","14.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-29","8.28",,"0.12","0.0","0.0","51","59","47","  200","  190","15.0","19.9","    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-04-30","4.92",,"0.00","0.0","0.0","50","61","43","  280","  290","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-01","4.92",,"0.00","0.0","0.0","55","76","43","  290","  310","8.9","13.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-02","10.51",,"0.00","0.0","0.0","61","69","50","  220","  240","21.0","30.0",,,,,,
